Latin Name,Bird Name,French Name,Difficulty,View Count,URL anglais,URL français,Image Low,Image High,Sound URL,Score
Chlamydotis macqueenii,Asian Houbara,Outarde de Macqueen,3,751,https://en.wikipedia.org/wiki/Asian_Houbara,https://fr.wikipedia.org/wiki/Outarde_de_Macqueen,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/MacQueens_Bustard_in_Greater_Rann_of_Kutch%2C_Gujarat%2C_India.jpg/500px-MacQueens_Bustard_in_Greater_Rann_of_Kutch%2C_Gujarat%2C_India.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/MacQueens_Bustard_in_Greater_Rann_of_Kutch%2C_Gujarat%2C_India.jpg,,0
Chlamydotis undulata,African Houbara,Outarde houbara,2,7566,https://en.wikipedia.org/wiki/African_Houbara,https://fr.wikipedia.org/wiki/Outarde_houbara,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Houbara035.JPG/500px-Houbara035.JPG,https://upload.wikimedia.org/wikipedia/commons/4/45/Houbara035.JPG,https://xeno-canto.org/644134/download,0
Chlidonias hybrida,Whiskered Tern,Guifette moustac,2,3093,https://en.wikipedia.org/wiki/Whiskered_Tern,https://fr.wikipedia.org/wiki/Guifette_moustac,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Whiskered_tern_%28Chlidonias_hybrida_delalandii%29.jpg/500px-Whiskered_tern_%28Chlidonias_hybrida_delalandii%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Whiskered_tern_%28Chlidonias_hybrida_delalandii%29.jpg/1024px-Whiskered_tern_%28Chlidonias_hybrida_delalandii%29.jpg,https://xeno-canto.org/981267/download,0
Chlidonias leucopterus,White-winged Tern,Guifette leucoptère,3,639,https://en.wikipedia.org/wiki/White-winged_Tern,https://fr.wikipedia.org/wiki/Guifette_leucopt%C3%A8re,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Chlidonias_leucopterus_2023-04-08.jpg/500px-Chlidonias_leucopterus_2023-04-08.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Chlidonias_leucopterus_2023-04-08.jpg/1024px-Chlidonias_leucopterus_2023-04-08.jpg,https://xeno-canto.org/956647/download,0
Chlidonias niger,Black Tern,Guifette noire,3,1839,https://en.wikipedia.org/wiki/Black_Tern,https://fr.wikipedia.org/wiki/Guifette_noire,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/%C4%8Cor%C3%ADk_%C4%8Dierny_%28Chlidonias_niger%29_a_%284644831482%29.jpg/500px-%C4%8Cor%C3%ADk_%C4%8Dierny_%28Chlidonias_niger%29_a_%284644831482%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/%C4%8Cor%C3%ADk_%C4%8Dierny_%28Chlidonias_niger%29_a_%284644831482%29.jpg/1024px-%C4%8Cor%C3%ADk_%C4%8Dierny_%28Chlidonias_niger%29_a_%284644831482%29.jpg,https://xeno-canto.org/932012/download,0
Chloris chloris,European Greenfinch,Verdier d'Europe,1,88550,https://en.wikipedia.org/wiki/European_Greenfinch,https://fr.wikipedia.org/wiki/Verdier_d%27Europe,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Carduelis_chloris_3_%28Marek_Szczepanek%29.jpg/500px-Carduelis_chloris_3_%28Marek_Szczepanek%29.jpg,https://upload.wikimedia.org/wikipedia/commons/3/32/Carduelis_chloris_3_%28Marek_Szczepanek%29.jpg,https://xeno-canto.org/979188/download,0
Chondestes grammacus,Lark Sparrow,Bruant à joues marron,3,203,https://en.wikipedia.org/wiki/Lark_Sparrow,https://fr.wikipedia.org/wiki/Bruant_%C3%A0_joues_marron,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/LarkSparrow.jpg/500px-LarkSparrow.jpg,https://upload.wikimedia.org/wikipedia/commons/7/79/LarkSparrow.jpg,https://xeno-canto.org/423752/download,0
Chordeiles minor,Common Nighthawk,Engoulevent d'Amérique,2,7656,https://en.wikipedia.org/wiki/Common_Nighthawk,https://fr.wikipedia.org/wiki/Engoulevent_d%27Am%C3%A9rique,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Common_Nighthawk_%2814428313550%29.jpg/500px-Common_Nighthawk_%2814428313550%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Common_Nighthawk_%2814428313550%29.jpg/1024px-Common_Nighthawk_%2814428313550%29.jpg,https://xeno-canto.org/569822/download,0
Chroicocephalus cirrocephalus,Gray-hooded Gull,Mouette à tête grise,3,1811,https://en.wikipedia.org/wiki/Gray-hooded_Gull,https://fr.wikipedia.org/wiki/Mouette_%C3%A0_t%C3%AAte_grise,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Chroicocephalus_cirrocephalus%2C_Cassino%2C_Rio_Grande_do_Sul%2C_Brazil_1.jpg/500px-Chroicocephalus_cirrocephalus%2C_Cassino%2C_Rio_Grande_do_Sul%2C_Brazil_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Chroicocephalus_cirrocephalus%2C_Cassino%2C_Rio_Grande_do_Sul%2C_Brazil_1.jpg/1024px-Chroicocephalus_cirrocephalus%2C_Cassino%2C_Rio_Grande_do_Sul%2C_Brazil_1.jpg,https://xeno-canto.org/959628/download,0
Chroicocephalus genei,Slender-billed Gull,Goéland railleur,3,120,https://en.wikipedia.org/wiki/Slender-billed_Gull,https://fr.wikipedia.org/wiki/Go%C3%A9land_railleur,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Slender-billed_gull_%28Chroicocephalus_genei%29_Bahrain.jpg/500px-Slender-billed_gull_%28Chroicocephalus_genei%29_Bahrain.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Slender-billed_gull_%28Chroicocephalus_genei%29_Bahrain.jpg/1024px-Slender-billed_gull_%28Chroicocephalus_genei%29_Bahrain.jpg,https://xeno-canto.org/982490/download,0
Chroicocephalus philadelphia,Bonaparte's Gull,Mouette de Bonaparte,3,6,https://en.wikipedia.org/wiki/Bonaparte%27s_Gull,https://fr.wikipedia.org/wiki/Mouette_de_Bonaparte,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Bonaparte%27s_Gull_in_breeding_plumage_-_52016973462.jpg/500px-Bonaparte%27s_Gull_in_breeding_plumage_-_52016973462.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Bonaparte%27s_Gull_in_breeding_plumage_-_52016973462.jpg/1024px-Bonaparte%27s_Gull_in_breeding_plumage_-_52016973462.jpg,https://xeno-canto.org/348507/download,0
Chroicocephalus ridibundus,Black-headed Gull,Mouette rieuse,2,28623,https://en.wikipedia.org/wiki/Black-headed_Gull,https://fr.wikipedia.org/wiki/Mouette_rieuse,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Chroicocephalus_ridibundus_%28summer%29.jpg/500px-Chroicocephalus_ridibundus_%28summer%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Chroicocephalus_ridibundus_%28summer%29.jpg/1024px-Chroicocephalus_ridibundus_%28summer%29.jpg,https://xeno-canto.org/982800/download,0
Chrysolophus amherstiae,Lady Amherst's Pheasant,Faisan de Lady Amherst,2,3760,https://en.wikipedia.org/wiki/Lady_Amherst%27s_Pheasant,https://fr.wikipedia.org/wiki/Faisan_de_Lady_Amherst,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Chrysolophus_amherstiae_18092009.jpg/500px-Chrysolophus_amherstiae_18092009.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Chrysolophus_amherstiae_18092009.jpg/1024px-Chrysolophus_amherstiae_18092009.jpg,https://xeno-canto.org/916158/download,0
Ciconia ciconia,White Stork,Cigogne blanche,1,57271,https://en.wikipedia.org/wiki/White_Stork,https://fr.wikipedia.org/wiki/Cigogne_blanche,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/White_stork_%28Ciconia_ciconia%29_Bia%C5%82owieza.jpg/500px-White_stork_%28Ciconia_ciconia%29_Bia%C5%82owieza.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/White_stork_%28Ciconia_ciconia%29_Bia%C5%82owieza.jpg/1024px-White_stork_%28Ciconia_ciconia%29_Bia%C5%82owieza.jpg,https://xeno-canto.org/975960/download,0
Ciconia nigra,Black Stork,Cigogne noire,2,14909,https://en.wikipedia.org/wiki/Black_Stork,https://fr.wikipedia.org/wiki/Cigogne_noire,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Ciconia_nigra_-Kruger_National_Park-8.jpg/500px-Ciconia_nigra_-Kruger_National_Park-8.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Ciconia_nigra_-Kruger_National_Park-8.jpg/1024px-Ciconia_nigra_-Kruger_National_Park-8.jpg,https://xeno-canto.org/980027/download,0
Cinclus cinclus,White-throated Dipper,Cincle plongeur,2,14361,https://en.wikipedia.org/wiki/White-throated_Dipper,https://fr.wikipedia.org/wiki/Cincle_plongeur,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Cinclus_cinclus_-Kirkcudbright%2C_Scotland-8.jpg/500px-Cinclus_cinclus_-Kirkcudbright%2C_Scotland-8.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f5/Cinclus_cinclus_-Kirkcudbright%2C_Scotland-8.jpg,https://xeno-canto.org/944124/download,0
Cinnyris cupreus,Copper Sunbird,Souïmanga cuivré,3,0,https://en.wikipedia.org/wiki/Copper_Sunbird,https://fr.wikipedia.org/wiki/Sou%C3%AFmanga_cuivr%C3%A9,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Copper_sunbird_%28Cinnyris_cupreus_cupreus%29_female_on_Persian_silk_tree_%28Albizia_julibrissin%29.jpg/500px-Copper_sunbird_%28Cinnyris_cupreus_cupreus%29_female_on_Persian_silk_tree_%28Albizia_julibrissin%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Copper_sunbird_%28Cinnyris_cupreus_cupreus%29_female_on_Persian_silk_tree_%28Albizia_julibrissin%29.jpg/1024px-Copper_sunbird_%28Cinnyris_cupreus_cupreus%29_female_on_Persian_silk_tree_%28Albizia_julibrissin%29.jpg,https://xeno-canto.org/687588/download,0
Circinae,Northern Harrier,Busard des marais,2,2398,https://en.wikipedia.org/wiki/Northern_Harrier,https://fr.wikipedia.org/wiki/Busard_des_marais,https://upload.wikimedia.org/wikipedia/commons/c/c8/Northern_%28Hen%29_Harrier.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c8/Northern_%28Hen%29_Harrier.jpg,https://xeno-canto.org/349475/download,0
Circus aeruginosus,Western Marsh Harrier,Busard des roseaux,2,10892,https://en.wikipedia.org/wiki/Western_Marsh_Harrier,https://fr.wikipedia.org/wiki/Busard_des_roseaux,https://upload.wikimedia.org/wikipedia/commons/3/33/Western_Marsh_Harrier-_Bangalore%2C_India.jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/Western_Marsh_Harrier-_Bangalore%2C_India.jpg,https://xeno-canto.org/961137/download,0
Circus cyaneus,Hen Harrier,Busard Saint-Martin,2,9912,https://en.wikipedia.org/wiki/Hen_Harrier,https://fr.wikipedia.org/wiki/Busard_Saint-Martin,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Circus_cyaneus%2C_Ballaugh_Curragh%2C_Isle_of_Man_1.jpg/500px-Circus_cyaneus%2C_Ballaugh_Curragh%2C_Isle_of_Man_1.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bf/Circus_cyaneus%2C_Ballaugh_Curragh%2C_Isle_of_Man_1.jpg,https://xeno-canto.org/973843/download,0
Circus macrourus,Pallid Harrier,Busard pâle,3,1294,https://en.wikipedia.org/wiki/Pallid_Harrier,https://fr.wikipedia.org/wiki/Busard_p%C3%A2le,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Pallid_Harrier_imported_from_iNaturalist_photo_389994827_on_16_June_2024.jpg/500px-Pallid_Harrier_imported_from_iNaturalist_photo_389994827_on_16_June_2024.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Pallid_Harrier_imported_from_iNaturalist_photo_389994827_on_16_June_2024.jpg/1024px-Pallid_Harrier_imported_from_iNaturalist_photo_389994827_on_16_June_2024.jpg,https://xeno-canto.org/643655/download,0
Circus pygargus,Montagu's Harrier,Busard cendré,2,7801,https://en.wikipedia.org/wiki/Montagu%27s_Harrier,https://fr.wikipedia.org/wiki/Busard_cendr%C3%A9,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Montagu%27s_harrier.jpg/500px-Montagu%27s_harrier.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Montagu%27s_harrier.jpg/1024px-Montagu%27s_harrier.jpg,https://xeno-canto.org/921847/download,0
Cisticola juncidis,Zitting Cisticola,Cisticole des joncs,2,14513,https://en.wikipedia.org/wiki/Zitting_Cisticola,https://fr.wikipedia.org/wiki/Cisticole_des_joncs,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Zitting_cisticola_2024_04_19_%28cropped%29.jpg/500px-Zitting_cisticola_2024_04_19_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Zitting_cisticola_2024_04_19_%28cropped%29.jpg/1024px-Zitting_cisticola_2024_04_19_%28cropped%29.jpg,https://xeno-canto.org/975968/download,0
Cistothorus palustris,Marsh Wren,Troglodyte des marais,3,803,https://en.wikipedia.org/wiki/Marsh_Wren,https://fr.wikipedia.org/wiki/Troglodyte_des_marais,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Cistothorus_palustris_-Reifel_Island%2C_Vancouver-8.jpg/500px-Cistothorus_palustris_-Reifel_Island%2C_Vancouver-8.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Cistothorus_palustris_-Reifel_Island%2C_Vancouver-8.jpg/1024px-Cistothorus_palustris_-Reifel_Island%2C_Vancouver-8.jpg,https://xeno-canto.org/978121/download,0
Clamator glandarius,Great Spotted Cuckoo,Coucou geai,2,4393,https://en.wikipedia.org/wiki/Great_Spotted_Cuckoo,https://fr.wikipedia.org/wiki/Coucou_geai,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Clamator_glandarius_%28cropped_2%29.jpg/500px-Clamator_glandarius_%28cropped_2%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/91/Clamator_glandarius_%28cropped_2%29.jpg,https://xeno-canto.org/545287/download,0
Clanga clanga,Greater Spotted Eagle,Aigle criard,2,2189,https://en.wikipedia.org/wiki/Greater_Spotted_Eagle,https://fr.wikipedia.org/wiki/Aigle_criard,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Aquila_clanga_from_Tal_Chapar_Wildlife_Sanctuary.jpg/500px-Aquila_clanga_from_Tal_Chapar_Wildlife_Sanctuary.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Aquila_clanga_from_Tal_Chapar_Wildlife_Sanctuary.jpg,https://xeno-canto.org/608441/download,0
Clanga pomarina,Lesser Spotted Eagle,Aigle pomarin,3,1795,https://en.wikipedia.org/wiki/Lesser_Spotted_Eagle,https://fr.wikipedia.org/wiki/Aigle_pomarin,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/%D7%A2%D7%99%D7%98_%D7%97%D7%95%D7%A8%D7%A9.jpg/500px-%D7%A2%D7%99%D7%98_%D7%97%D7%95%D7%A8%D7%A9.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/%D7%A2%D7%99%D7%98_%D7%97%D7%95%D7%A8%D7%A9.jpg/1024px-%D7%A2%D7%99%D7%98_%D7%97%D7%95%D7%A8%D7%A9.jpg,https://xeno-canto.org/959210/download,0
Clangula hyemalis,Long-tailed Duck,Harelde de Miquelon,2,2750,https://en.wikipedia.org/wiki/Long-tailed_Duck,https://fr.wikipedia.org/wiki/Harelde_de_Miquelon,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Long-tailed-duck.jpg/500px-Long-tailed-duck.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Long-tailed-duck.jpg/1024px-Long-tailed-duck.jpg,https://xeno-canto.org/909900/download,0
Coccothraustes coccothraustes,Hawfinch,Gros-bec casse-noyaux,1,55486,https://en.wikipedia.org/wiki/Hawfinch,https://fr.wikipedia.org/wiki/Gros-bec_casse-noyaux,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Coccothraustes_coccothraustes_Parco_Della_Piana_around_Firenze%2C_Italy.jpg/500px-Coccothraustes_coccothraustes_Parco_Della_Piana_around_Firenze%2C_Italy.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Coccothraustes_coccothraustes_Parco_Della_Piana_around_Firenze%2C_Italy.jpg/1024px-Coccothraustes_coccothraustes_Parco_Della_Piana_around_Firenze%2C_Italy.jpg,https://xeno-canto.org/981504/download,0
Coccyzus americanus,Yellow-billed Cuckoo,Coulicou à bec jaune,3,985,https://en.wikipedia.org/wiki/Yellow-billed_Cuckoo,https://fr.wikipedia.org/wiki/Coulicou_%C3%A0_bec_jaune,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Yellow-billed_cuckoo_%2842690%29.jpg/500px-Yellow-billed_cuckoo_%2842690%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Yellow-billed_cuckoo_%2842690%29.jpg/1024px-Yellow-billed_cuckoo_%2842690%29.jpg,https://xeno-canto.org/901133/download,0
Coccyzus americanus,Black-billed Cuckoo,Coulicou à bec noir,3,1405,https://en.wikipedia.org/wiki/Black-billed_Cuckoo,https://fr.wikipedia.org/wiki/Coulicou_%C3%A0_bec_noir,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Black-billed-cuckoo2.jpg/500px-Black-billed-cuckoo2.jpg,https://upload.wikimedia.org/wikipedia/commons/6/67/Black-billed-cuckoo2.jpg,https://xeno-canto.org/807265/download,0
Colaptes auratus,Northern Flicker,Pic flamboyant,2,19555,https://en.wikipedia.org/wiki/Northern_Flicker,https://fr.wikipedia.org/wiki/Pic_flamboyant,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/NorthernFlicker-male.jpg/500px-NorthernFlicker-male.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/NorthernFlicker-male.jpg/1024px-NorthernFlicker-male.jpg,https://xeno-canto.org/975331/download,0
Colinus virginianus,Northern Bobwhite,Colin de Virginie,3,4,https://en.wikipedia.org/wiki/Northern_Bobwhite,https://fr.wikipedia.org/wiki/Colin_de_Virginie,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Virginiawachtel_2007-06-16_065.jpg/500px-Virginiawachtel_2007-06-16_065.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Virginiawachtel_2007-06-16_065.jpg/1024px-Virginiawachtel_2007-06-16_065.jpg,https://xeno-canto.org/919215/download,0
Coloeus monedula,Eurasian Jackdaw,Choucas des tours,1,111911,https://en.wikipedia.org/wiki/Eurasian_Jackdaw,https://fr.wikipedia.org/wiki/Choucas_des_tours,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/%D0%93%D0%B0%D0%BB%D0%BA%D0%B0_%28Corvus_monedula%29%2C_%D0%A6%D0%B0%D1%80%D0%B8%D1%86%D1%8B%D0%BD%D0%BE.jpg/500px-%D0%93%D0%B0%D0%BB%D0%BA%D0%B0_%28Corvus_monedula%29%2C_%D0%A6%D0%B0%D1%80%D0%B8%D1%86%D1%8B%D0%BD%D0%BE.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/%D0%93%D0%B0%D0%BB%D0%BA%D0%B0_%28Corvus_monedula%29%2C_%D0%A6%D0%B0%D1%80%D0%B8%D1%86%D1%8B%D0%BD%D0%BE.jpg/1024px-%D0%93%D0%B0%D0%BB%D0%BA%D0%B0_%28Corvus_monedula%29%2C_%D0%A6%D0%B0%D1%80%D0%B8%D1%86%D1%8B%D0%BD%D0%BE.jpg,https://xeno-canto.org/971837/download,0
Columba bollii,Bolle's Pigeon,Pigeon de Bolle,3,1,https://en.wikipedia.org/wiki/Bolle%27s_Pigeon,https://fr.wikipedia.org/wiki/Pigeon_de_Bolle,https://upload.wikimedia.org/wikipedia/commons/b/b7/Lorbeertaube3_3.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b7/Lorbeertaube3_3.jpg,https://xeno-canto.org/899826/download,0
Columba junoniae,Laurel Pigeon,Pigeon des lauriers,3,1027,https://en.wikipedia.org/wiki/Laurel_Pigeon,https://fr.wikipedia.org/wiki/Pigeon_des_lauriers,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Columba_junoniae_163958122.jpg/500px-Columba_junoniae_163958122.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Columba_junoniae_163958122.jpg/1024px-Columba_junoniae_163958122.jpg,https://xeno-canto.org/899830/download,0
Columba livia,Rock Pigeon,Pigeon biset,1,56794,https://en.wikipedia.org/wiki/Rock_Pigeon,https://fr.wikipedia.org/wiki/Pigeon_biset,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Columba_livia_Baltasound_Shetland_1.jpg/500px-Columba_livia_Baltasound_Shetland_1.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b7/Columba_livia_Baltasound_Shetland_1.jpg,https://xeno-canto.org/821258/download,0
Columba oenas,Stock Dove,Pigeon colombin,2,9543,https://en.wikipedia.org/wiki/Stock_Dove,https://fr.wikipedia.org/wiki/Pigeon_colombin,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/2019-03-17_Columba_oenas%2C_Jesmond_Dene_1.jpg/500px-2019-03-17_Columba_oenas%2C_Jesmond_Dene_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/2019-03-17_Columba_oenas%2C_Jesmond_Dene_1.jpg/1024px-2019-03-17_Columba_oenas%2C_Jesmond_Dene_1.jpg,https://xeno-canto.org/976831/download,0
Columba palumbus,Common Wood-Pigeon,Pigeon ramier,1,112036,https://en.wikipedia.org/wiki/Common_Wood-Pigeon,https://fr.wikipedia.org/wiki/Pigeon_ramier,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Columba_palumbus_-garden_post-8.jpg/500px-Columba_palumbus_-garden_post-8.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Columba_palumbus_-garden_post-8.jpg/1024px-Columba_palumbus_-garden_post-8.jpg,https://xeno-canto.org/990589/download,0
Columba trocaz,Trocaz Pigeon,Pigeon trocaz,3,1954,https://en.wikipedia.org/wiki/Trocaz_Pigeon,https://fr.wikipedia.org/wiki/Pigeon_trocaz,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Trocaz_Pigeon_Madeira.jpg/500px-Trocaz_Pigeon_Madeira.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Trocaz_Pigeon_Madeira.jpg/1024px-Trocaz_Pigeon_Madeira.jpg,https://xeno-canto.org/962011/download,0
Contopus cooperi,Olive-sided Flycatcher,Moucherolle à côtés olive,3,395,https://en.wikipedia.org/wiki/Olive-sided_Flycatcher,https://fr.wikipedia.org/wiki/Moucherolle_%C3%A0_c%C3%B4t%C3%A9s_olive,https://upload.wikimedia.org/wikipedia/commons/8/86/Olive-sided_Flycatcher.jpg,https://upload.wikimedia.org/wikipedia/commons/8/86/Olive-sided_Flycatcher.jpg,https://xeno-canto.org/962388/download,0
Contopus virens,Eastern Wood-Pewee,Pioui de l'Est,3,5,https://en.wikipedia.org/wiki/Eastern_Wood-Pewee,https://fr.wikipedia.org/wiki/Pioui_de_l%27Est,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Eastern_wood_pewee_%2871095%29.jpg/500px-Eastern_wood_pewee_%2871095%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Eastern_wood_pewee_%2871095%29.jpg/1024px-Eastern_wood_pewee_%2871095%29.jpg,https://xeno-canto.org/986591/download,0
Coracias abyssinicus,Abyssinian Roller,Rollier d'Abyssinie,3,1245,https://en.wikipedia.org/wiki/Abyssinian_Roller,https://fr.wikipedia.org/wiki/Rollier_d%27Abyssinie,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Abyssinian_roller_%28Coracias_abyssinicus%29.jpg/500px-Abyssinian_roller_%28Coracias_abyssinicus%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Abyssinian_roller_%28Coracias_abyssinicus%29.jpg/1024px-Abyssinian_roller_%28Coracias_abyssinicus%29.jpg,https://xeno-canto.org/957335/download,0
